listing_id,host_is_superhost,neighbourhood_group_cleansed,accommodates,price,review_scores_rating
12555,1,Brooklyn,4,135.00,5
12556,0,Manhattan,4,299.00,4.67
12557,0,Brooklyn,2,90.00,4.75
12558,1,Staten Island,2,85.00,4.97
12559,0,Brooklyn,2,312.00,4.58
12560,1,Queens,7,250.00,4.96
12561,1,Brooklyn,2,186.00,4.94
12562,0,Brooklyn,4,59.00,4.91
12563,1,Queens,2,150.00,4.9
12564,0,Manhattan,2,250.00,4.5
12565,0,Brooklyn,2,80.00,4.5
12566,1,Manhattan,3,181.00,5
12567,0,Manhattan,2,100.00,5
12568,0,Manhattan,1,240.00,5
12569,0,Queens,2,130.00,4.62
12570,0,Staten Island,4,143.00,4.83
12571,0,Manhattan,2,160.00,4.63
12572,0,Bronx,2,104.00,4.63
12573,0,Brooklyn,2,45.00,4.93
12574,1,Brooklyn,2,247.00,4.99
12575,1,Manhattan,4,3999.00,5
12576,1,Brooklyn,5,264.00,4.83
12577,1,Bronx,2,110.00,4.86
12578,1,Manhattan,1,159.00,4.63
12579,0,Manhattan,2,117.00,4.38
12580,0,Manhattan,8,2806.00,5
12581,0,Manhattan,2,115.00,4.64
12582,1,Manhattan,2,169.00,4.87
12583,0,Queens,4,300.00,5
12584,0,Queens,2,110.00,4.83
12585,0,Brooklyn,1,70.00,5
12586,1,Queens,11,123.00,4.75
12587,1,Queens,6,286.00,4.57
12588,1,Queens,2,120.00,4.96
12589,0,Queens,4,145.00,4.75
12590,0,Staten Island,5,85.00,5
12591,1,Brooklyn,2,129.00,4.9
12592,0,Manhattan,2,100.00,4.49
12593,0,Queens,4,230.00,5
12594,1,Staten Island,6,125.00,4.78
12595,0,Staten Island,6,1400.00,5
12596,1,Queens,5,115.00,5
12597,0,Staten Island,5,80.00,4.87
12598,0,Queens,1,55.00,5
12599,1,Brooklyn,2,95.00,4.88
12600,1,Brooklyn,2,65.00,4.35
12601,1,Bronx,15,293.00,1
12602,0,Staten Island,8,300.00,4.91
12603,1,Brooklyn,3,125.00,5
12604,1,Brooklyn,2,159.00,4.72
12605,1,Queens,4,135.00,4.93
12606,1,Bronx,2,100.00,4.93
12607,0,Bronx,2,70.00,2.5
12608,0,Queens,1,70.00,4.69
12609,1,Brooklyn,5,171.00,5
12610,0,Brooklyn,3,175.00,5
12611,1,Staten Island,6,150.00,4.68
12612,1,Brooklyn,4,169.00,4.86
12613,1,Brooklyn,2,130.00,4.94
12614,0,Queens,6,150.00,4.75
12615,1,Brooklyn,8,135.00,4.86
12616,0,Brooklyn,2,42.00,5
12617,0,Brooklyn,1,72.00,5
12618,1,Queens,2,150.00,4.95
12619,0,Bronx,4,155.00,3.33
12620,0,Queens,6,150.00,5
12621,0,Queens,2,109.00,4.6
12622,0,Bronx,1,52.00,1
12623,1,Queens,2,85.00,5
12624,0,Queens,4,120.00,4.67
12625,0,Queens,2,59.00,4.55
12626,0,Brooklyn,1,42.00,3.67
12627,0,Queens,3,150.00,5
12628,0,Bronx,1,51.00,3.67
12629,0,Queens,2,138.00,4.77
12630,1,Brooklyn,2,91.00,4.89
12631,1,Staten Island,1,45.00,4.91
12632,0,Brooklyn,2,169.00,5
12633,0,Manhattan,1,100.00,4.67
12634,0,Manhattan,2,78.00,4.78
12635,0,Manhattan,3,110.00,5
12636,0,Queens,2,67.00,5
12637,1,Queens,2,35.00,4.74
12638,0,Brooklyn,2,99.00,4.87
12639,0,Queens,3,100.00,4.89
12640,0,Manhattan,1,59.00,5
12641,0,Manhattan,1,42.00,4.4
12642,0,Queens,2,99.00,4.68
12643,1,Brooklyn,2,102.00,4.93
12644,1,Brooklyn,2,53.00,4.84
12645,0,Manhattan,2,114.00,4.79
12646,1,Brooklyn,2,95.00,5
12647,0,Queens,2,80.00,4.67
12648,1,Brooklyn,1,66.00,4.84
12649,0,Queens,2,97.00,4.67
12650,0,Brooklyn,4,150.00,4.5
12651,0,Brooklyn,2,85.00,4.96
12652,0,Brooklyn,2,146.00,5
12653,1,Staten Island,1,55.00,5
12654,0,Brooklyn,16,200.00,4.81
12655,1,Staten Island,4,167.00,4.98
12656,0,Queens,1,85.00,4.76
12657,0,Queens,5,206.00,5
12658,1,Queens,4,128.00,4.95
12659,0,Manhattan,4,562.00,4.8
12660,1,Queens,6,259.00,5
12661,0,Queens,2,69.00,4.39
12662,1,Bronx,4,83.00,4.86
12663,0,Bronx,1,45.00,4.5
12664,0,Queens,6,170.00,4.75
12665,0,Queens,2,140.00,4.61
12666,1,Brooklyn,2,100.00,4.47
12667,0,Queens,2,148.00,4.97
12668,0,Brooklyn,3,72.00,3
12669,1,Queens,8,119.00,4.58
12670,0,Queens,3,120.00,4.79
12671,1,Staten Island,1,40.00,5
12672,1,Queens,2,206.00,4.9
12673,1,Staten Island,2,125.00,4.94
12674,1,Queens,2,105.00,4.77
12675,0,Brooklyn,2,171.00,4.75
12676,1,Staten Island,4,104.00,5
12677,0,Manhattan,1,45.00,4.78
12678,1,Brooklyn,2,46.00,4.78
12679,0,Queens,4,150.00,4.75
12680,0,Brooklyn,1,52.00,4.5
12681,1,Queens,2,111.00,4.84
12682,1,Manhattan,2,79.00,4.73
12683,0,Queens,3,104.00,4.73
12684,1,Brooklyn,1,52.00,5
12685,0,Staten Island,2,211.00,5
12686,0,Queens,6,150.00,4.64
12687,0,Manhattan,2,175.00,4.94
12688,0,Bronx,2,49.00,4.55
12689,1,Manhattan,1,80.00,5
12690,0,Brooklyn,2,50.00,4
12691,0,Brooklyn,3,160.00,4.68
12692,0,Brooklyn,2,69.00,5
12693,0,Queens,1,57.00,4.64
12694,1,Queens,4,356.00,4.71
12695,0,Brooklyn,3,165.00,4.95
12696,1,Queens,1,185.00,4.86
12697,1,Brooklyn,4,250.00,4.79
12698,0,Queens,2,100.00,5
12699,1,Queens,4,120.00,5
12700,1,Manhattan,2,64.00,4.92
12701,0,Queens,5,155.00,4.8
12702,1,Manhattan,1,95.00,4.59
12703,1,Brooklyn,2,105.00,4.92
12704,0,Manhattan,2,175.00,4.97
12705,1,Queens,8,299.00,5
12706,0,Queens,6,125.00,4.71
12707,0,Brooklyn,5,120.00,5
12708,1,Bronx,2,84.00,4.89
12709,1,Queens,3,90.00,4.84
12710,0,Queens,2,90.00,4.5
12711,1,Brooklyn,6,150.00,5
12712,1,Queens,10,97.00,5
12713,1,Staten Island,1,37.00,4.83
12714,1,Queens,2,79.00,4.51
12715,0,Brooklyn,4,120.00,4.89
12716,1,Brooklyn,3,49.00,4.11
12717,0,Manhattan,4,200.00,4
12718,0,Manhattan,2,149.00,5
12719,0,Brooklyn,1,33.00,4.67
12720,1,Queens,2,160.00,4.74
12721,1,Queens,2,110.00,4.9
12722,0,Manhattan,2,80.00,4.78
12723,0,Queens,2,103.00,4.43
12724,0,Brooklyn,3,89.00,4.78
12725,0,Queens,2,37.00,4
12726,1,Queens,2,135.00,4.95
12727,0,Brooklyn,2,110.00,5
12728,0,Queens,2,99.00,4.83
12729,0,Bronx,2,80.00,4.86
12730,0,Queens,2,69.00,4.38
12731,1,Queens,2,78.00,4.9
12732,1,Brooklyn,4,412.00,4.75
12733,1,Brooklyn,2,215.00,4.99
12734,1,Brooklyn,6,212.00,4.89
12735,1,Brooklyn,2,166.00,5
12736,0,Manhattan,2,85.00,5
12737,1,Brooklyn,2,100.00,4.9
12738,1,Queens,2,180.00,4.87
12739,1,Queens,1,300.00,5
12740,1,Brooklyn,2,76.00,4.65
12741,1,Manhattan,4,278.00,4.75
12742,0,Manhattan,2,100.00,5
12743,0,Manhattan,4,300.00,4.86
12744,1,Manhattan,2,95.00,4.98
12745,1,Bronx,2,84.00,4.9
12746,0,Queens,2,72.00,4.75
12747,0,Brooklyn,2,80.00,5
12748,0,Queens,4,115.00,5
12749,0,Brooklyn,2,150.00,4.33
12750,0,Staten Island,4,207.00,4.79
12751,1,Queens,2,115.00,4.38
12752,1,Queens,2,119.00,4.85
12753,0,Brooklyn,2,90.00,5
12754,1,Brooklyn,4,219.00,5
12755,1,Brooklyn,2,50.00,4.93
12756,1,Brooklyn,2,44.00,4.93
12757,0,Manhattan,4,90.00,4.92
12758,0,Brooklyn,8,300.00,5
12759,0,Manhattan,6,160.00,4.83
12760,1,Brooklyn,2,279.00,4.89
12761,0,Manhattan,1,50.00,4.73
12762,0,Queens,2,96.00,5
12763,0,Brooklyn,2,385.00,4.83
12764,0,Manhattan,5,99.00,4.95
12765,0,Brooklyn,2,97.00,4.87
12766,1,Bronx,2,120.00,4.65
12767,1,Queens,2,185.00,4.9
12768,0,Queens,2,99.00,4.72
12769,1,Brooklyn,2,70.00,4.82
12770,1,Manhattan,2,72.00,4.87
12771,0,Brooklyn,1,75.00,4.94
12772,1,Manhattan,2,100.00,4.81
12773,1,Queens,2,119.00,4.87
12774,1,Queens,1,229.00,5
12775,0,Brooklyn,2,50.00,4.66
12776,0,Manhattan,1,52.00,5
12777,1,Brooklyn,2,250.00,4.92
12778,1,Brooklyn,2,59.00,4.65
12779,0,Staten Island,2,249.00,4.43
12780,0,Manhattan,1,75.00,4.92
12781,0,Brooklyn,8,420.00,4.53
12782,1,Brooklyn,2,50.00,5
12783,0,Queens,2,92.00,3
12784,0,Staten Island,2,151.00,5
12785,0,Manhattan,1,60.00,4.5
12786,0,Queens,6,210.00,4.38
12787,0,Queens,2,65.00,4.33
12788,0,Queens,2,37.00,4
12789,0,Brooklyn,2,55.00,4.71
12790,0,Brooklyn,2,170.00,4.67
12791,0,Brooklyn,12,444.00,4.73
12792,0,Brooklyn,7,400.00,5
12793,0,Manhattan,3,317.00,4.82
12794,0,Queens,4,100.00,4.73
12795,1,Bronx,2,49.00,4.75
12796,0,Brooklyn,2,145.00,4.54
12797,1,Brooklyn,2,551.00,4.96
12798,1,Brooklyn,2,220.00,4.93
12799,0,Queens,1,50.00,5
12800,1,Brooklyn,2,241.00,4.89
12801,0,Manhattan,2,158.00,4.59
12802,0,Brooklyn,2,66.00,4.67
12803,1,Brooklyn,2,145.00,5
12804,0,Brooklyn,2,63.00,4.75
12805,0,Manhattan,2,135.00,4.63
12806,0,Brooklyn,2,170.00,4
12807,0,Brooklyn,2,90.00,5
12808,1,Manhattan,4,200.00,4.95
12809,1,Brooklyn,2,84.00,4.78
12810,0,Bronx,4,200.00,5
12811,0,Brooklyn,2,800.00,4.6
12812,0,Brooklyn,4,128.00,5
12813,0,Brooklyn,6,201.00,4.7
12814,0,Brooklyn,2,63.00,4.86
12815,0,Queens,1,58.00,5
12816,1,Brooklyn,2,347.00,5
12817,0,Brooklyn,2,59.00,4.43
12818,1,Brooklyn,5,225.00,5
12819,1,Brooklyn,2,107.00,4.97
12820,0,Brooklyn,4,375.00,5
12821,0,Brooklyn,2,93.00,4.58
12822,0,Queens,4,100.00,4.8
12823,0,Manhattan,2,150.00,4.5
12824,1,Brooklyn,2,475.00,4.83
12825,1,Brooklyn,5,113.00,5
12826,1,Queens,2,60.00,4.79
12827,0,Brooklyn,4,140.00,5
12828,1,Brooklyn,2,175.00,4.87
12829,1,Brooklyn,7,398.00,4.8
12830,1,Brooklyn,4,140.00,4.8
12831,0,Brooklyn,2,120.00,4.5
12832,1,Queens,3,125.00,4.89
12833,1,Brooklyn,4,214.00,4.89
12834,0,Brooklyn,2,99.00,4.28
12835,1,Queens,1,45.00,4.82
12836,1,Brooklyn,2,389.00,5
12837,1,Queens,2,59.00,4.85
12838,1,Queens,2,153.00,4.85
12839,1,Brooklyn,2,150.00,4.97
12840,0,Brooklyn,2,143.00,4.9
12841,0,Manhattan,2,99.00,4.77
12842,1,Queens,1,64.00,5
12843,1,Queens,2,100.00,4.9
12844,0,Brooklyn,2,62.00,5
12845,1,Brooklyn,2,120.00,4.9
12846,1,Queens,2,140.00,4.97
12847,0,Queens,2,60.00,4.9
12848,1,Queens,1,49.00,4.81
12849,1,Queens,2,181.00,5
12850,0,Brooklyn,4,150.00,4.5
12851,0,Manhattan,3,336.00,4.88
12852,1,Queens,4,212.00,4.83
12853,1,Bronx,3,85.00,4.81
12854,0,Queens,3,89.00,4
12855,0,Brooklyn,4,350.00,4.78
12856,0,Brooklyn,2,51.00,5
12857,0,Queens,1,73.00,5
12858,1,Brooklyn,2,123.00,5
12859,1,Brooklyn,2,148.00,4.86
12860,0,Brooklyn,2,75.00,4.34
12861,0,Brooklyn,2,255.00,4.9
12862,0,Brooklyn,5,140.00,4.38
12863,1,Queens,4,229.00,4.81
12864,1,Queens,2,79.00,2.5
12865,0,Brooklyn,1,110.00,4.86
12866,1,Brooklyn,4,85.00,4.52
12867,0,Brooklyn,2,90.00,5
12868,0,Brooklyn,3,325.00,4.72
12869,1,Brooklyn,6,115.00,4.82
12870,0,Brooklyn,2,95.00,4.67
12871,0,Queens,3,100.00,4.65
12872,0,Queens,1,116.00,4.6
12873,0,Brooklyn,4,120.00,4.57
12874,0,Queens,4,159.00,5
12875,1,Queens,2,108.00,4.69
12876,0,Manhattan,7,139.00,4.67
12877,0,Brooklyn,2,219.00,5
12878,1,Queens,2,85.00,4.93
12879,0,Manhattan,5,300.00,4.5
12880,0,Brooklyn,2,95.00,5
12881,0,Brooklyn,4,122.00,5
12882,1,Queens,2,285.00,4.97
12883,0,Brooklyn,4,450.00,4.64
12884,1,Manhattan,2,160.00,4.77
12885,0,Brooklyn,2,154.00,5
12886,0,Queens,4,105.00,4.22
12887,0,Brooklyn,8,150.00,4.69
12888,1,Manhattan,2,99.00,4.88
12889,1,Brooklyn,2,285.00,4.91
12890,0,Brooklyn,4,140.00,4.78
12891,0,Queens,2,65.00,4.87
12892,0,Brooklyn,2,62.00,3.67
12893,1,Brooklyn,2,144.00,5
12894,0,Brooklyn,2,179.00,4.93
12895,0,Brooklyn,2,60.00,4.5
12896,1,Brooklyn,2,239.00,4.96
12897,0,Brooklyn,2,221.00,4.87
12898,0,Manhattan,1,69.00,4.69
12899,0,Brooklyn,4,171.00,4.91
12900,0,Brooklyn,5,200.00,4.91
12901,1,Queens,1,104.00,5
12902,1,Manhattan,2,250.00,4.78
12903,0,Manhattan,2,145.00,4.73
12904,0,Manhattan,2,195.00,4.4
12905,0,Brooklyn,4,250.00,5
12906,0,Manhattan,2,433.00,4.79
12907,0,Bronx,2,320.00,5
12908,1,Brooklyn,2,110.00,4.75
12909,1,Queens,2,132.00,4.25
12910,1,Queens,2,65.00,4.85
12911,0,Queens,2,70.00,5
12912,1,Manhattan,4,125.00,5
12913,0,Brooklyn,2,100.00,5
12914,1,Brooklyn,2,120.00,5
12915,1,Brooklyn,8,220.00,4.8
12916,0,Queens,2,109.00,4.61
12917,0,Brooklyn,2,150.00,5
12918,0,Manhattan,2,109.00,4.82
12919,1,Manhattan,4,125.00,4.63
12920,0,Queens,2,150.00,4.92
12921,0,Queens,1,65.00,4.5
12922,0,Manhattan,4,285.00,5
12923,1,Brooklyn,2,105.00,4.75
12924,0,Brooklyn,2,51.00,5
12925,1,Bronx,2,99.00,4.87
12926,0,Manhattan,3,70.00,4.68
12927,0,Brooklyn,3,87.00,4.53
12928,0,Brooklyn,5,304.00,4.81
12929,0,Brooklyn,4,280.00,5
12930,0,Bronx,2,120.00,4.89
12931,0,Queens,1,119.00,4.62
12932,0,Brooklyn,4,140.00,5
12933,1,Queens,7,252.00,4.83
12934,1,Queens,2,175.00,5
12935,0,Manhattan,8,407.00,4.7
12936,1,Brooklyn,2,105.00,4.64
12937,1,Queens,4,175.00,5
12938,0,Queens,3,90.00,5
12939,0,Brooklyn,2,189.00,5
12940,1,Brooklyn,4,153.00,4.87
12941,0,Queens,2,80.00,4.79
12942,0,Bronx,2,60.00,4.52
12943,1,Bronx,5,254.00,4.91
12944,0,Brooklyn,14,730.00,4.75
12945,1,Bronx,2,125.00,4.9
12946,1,Brooklyn,2,204.00,4.93
12947,1,Brooklyn,5,277.00,4.84
12948,1,Brooklyn,4,165.00,4.93
12949,1,Brooklyn,2,120.00,4.88
12950,0,Brooklyn,4,160.00,4.87
12951,1,Manhattan,5,115.00,4.81
12952,1,Brooklyn,1,90.00,5
12953,0,Brooklyn,2,120.00,4.94
12954,0,Manhattan,3,327.00,4.5
12955,1,Brooklyn,4,275.00,5
12956,1,Brooklyn,4,180.00,4.95
12957,1,Brooklyn,8,135.00,4.84
12958,1,Queens,2,244.00,4.98
12959,0,Queens,4,295.00,4.83
12960,1,Brooklyn,2,203.00,4.83
12961,0,Manhattan,1,124.00,4.85
12962,0,Queens,2,69.00,4.6
12963,0,Brooklyn,15,223.00,4.78
12964,0,Queens,8,115.00,4.58
12965,0,Brooklyn,3,137.00,4.92
12966,0,Brooklyn,3,204.00,4.81
12967,0,Manhattan,2,42.00,4
12968,0,Queens,5,366.00,4.94
12969,0,Queens,2,98.00,4.92
12970,0,Queens,2,96.00,5
12971,1,Brooklyn,2,49.00,5
12972,0,Queens,4,300.00,4.98
12973,0,Queens,2,99.00,4.71
12974,0,Queens,6,180.00,5
12975,0,Bronx,2,216.00,5
12976,0,Brooklyn,2,90.00,4.91
12977,1,Queens,4,299.00,5
12978,1,Manhattan,2,165.00,5
12979,0,Manhattan,2,73.00,4
12980,1,Bronx,2,98.00,4.86
12981,0,Brooklyn,2,75.00,4.92
12982,0,Staten Island,2,100.00,4.8
12983,0,Brooklyn,2,40.00,5
12984,0,Brooklyn,2,38.00,4.5
12985,1,Queens,2,157.00,4.96
12986,1,Queens,4,97.00,4.44
12987,0,Queens,2,65.00,4.58
12988,1,Brooklyn,1,48.00,4.77
12989,0,Queens,1,48.00,4.69
12990,0,Brooklyn,2,75.00,4.79
12991,1,Queens,4,145.00,4.94
12992,0,Brooklyn,3,140.00,5
12993,0,Queens,4,200.00,4.4
12994,0,Brooklyn,2,120.00,4.77
12995,0,Queens,2,181.00,4.79
12996,0,Brooklyn,1,62.00,4.86
12997,0,Manhattan,2,158.00,5
12998,0,Queens,4,100.00,4.69
12999,0,Queens,2,214.00,4.75
13000,0,Brooklyn,2,170.00,4.72
13001,1,Brooklyn,2,125.00,4.79
13002,1,Brooklyn,2,60.00,4
13003,0,Queens,2,34.00,5
13004,1,Brooklyn,4,99.00,5
13005,1,Brooklyn,1,59.00,4.5
13006,0,Brooklyn,1,110.00,4.9
13007,1,Brooklyn,4,99.00,5
13008,1,Queens,2,80.00,4.88
13009,0,Queens,1,140.00,4
13010,0,Queens,2,90.00,5
13011,0,Brooklyn,2,170.00,4.63
13012,0,Bronx,2,115.00,4.94
13013,0,Queens,2,99.00,4.88
13014,1,Brooklyn,2,203.00,4.98
13015,1,Queens,4,250.00,5
13016,1,Brooklyn,1,40.00,4.85
13017,0,Manhattan,3,239.00,4.82
13018,0,Brooklyn,4,136.00,5
13019,0,Manhattan,2,225.00,4.96
13020,0,Brooklyn,2,575.00,4.85
13021,0,Queens,5,296.00,4.89
13022,1,Bronx,4,130.00,4.95
13023,0,Queens,2,42.00,4.5
13024,1,Manhattan,2,133.00,4.88
13025,1,Queens,10,493.00,5
13026,0,Queens,2,48.00,5
13027,1,Brooklyn,2,70.00,5
13028,0,Bronx,3,150.00,4.88
13029,0,Bronx,2,61.00,4.93
13030,0,Bronx,8,313.00,4.5
13031,1,Brooklyn,1,51.00,5
13032,0,Queens,2,99.00,4.76
13033,0,Brooklyn,2,150.00,4.93
13034,0,Manhattan,2,120.00,4.76
13035,0,Brooklyn,8,250.00,4.9
13036,1,Brooklyn,1,51.00,4.83
13037,1,Brooklyn,4,235.00,4.82
13038,1,Brooklyn,2,220.00,4.93
13039,0,Queens,1,55.00,4.56
13040,1,Manhattan,5,383.00,4.84
13041,0,Manhattan,2,199.00,4.91
13042,0,Brooklyn,6,173.00,5
13043,0,Brooklyn,4,214.00,4.85
13044,0,Brooklyn,6,300.00,4.96
13045,0,Manhattan,8,499.00,4.73
13046,0,Manhattan,2,98.00,4.73
13047,1,Brooklyn,2,121.00,4.33
13048,1,Queens,2,264.00,4.92
13049,0,Bronx,2,95.00,4.69
13050,1,Queens,8,230.00,4.58
13051,0,Queens,1,50.00,4.7
13052,0,Manhattan,1,125.00,4.85
13053,0,Brooklyn,4,119.00,5
13054,0,Brooklyn,2,75.00,5
13055,1,Brooklyn,2,149.00,4.86
13056,1,Queens,2,88.00,4.98
13057,1,Queens,1,70.00,4.9
13058,0,Brooklyn,2,195.00,5
13059,0,Queens,1,46.00,4.81
13060,0,Brooklyn,4,110.00,4.69
13061,1,Brooklyn,2,120.00,4.83
13062,1,Manhattan,4,150.00,5
13063,0,Bronx,2,211.00,3.6
13064,0,Manhattan,10,225.00,4.92
13065,0,Queens,1,75.00,4.67
13066,0,Brooklyn,2,210.00,4.57
13067,0,Bronx,8,392.00,4.81
13068,0,Queens,6,175.00,4.86
13069,0,Queens,2,90.00,4.66
13070,1,Staten Island,1,47.00,5
13071,0,Brooklyn,2,64.00,4.56
13072,1,Queens,6,89.00,5
13073,0,Queens,2,36.00,4.5
13074,0,Brooklyn,2,93.00,4.78
13075,1,Queens,2,123.00,4.98
13076,0,Brooklyn,2,156.00,5
13077,1,Manhattan,1,59.00,4.81
13078,1,Staten Island,1,47.00,5
13079,1,Queens,2,209.00,4.67
13080,1,Queens,7,250.00,5
13081,0,Queens,2,38.00,4.5
13082,0,Brooklyn,4,174.00,4.88
13083,0,Brooklyn,2,181.00,5
13084,0,Queens,2,86.00,4.68
13085,0,Brooklyn,2,249.00,4.9
13086,0,Queens,2,89.00,4.25
13087,0,Staten Island,6,75.00,4.7
13088,0,Manhattan,2,114.00,4.92
13089,0,Queens,2,119.00,4.82
13090,0,Staten Island,6,159.00,4.91
13091,1,Queens,2,75.00,4.73
13092,1,Brooklyn,2,51.00,4.9
13093,1,Queens,1,115.00,4.93
13094,1,Queens,6,180.00,4.88
13095,0,Queens,6,190.00,5
13096,1,Queens,6,99.00,4.76
13097,1,Queens,4,160.00,4.75
13098,1,Manhattan,2,83.00,4.74
13099,1,Brooklyn,2,75.00,4.81
13100,1,Brooklyn,2,85.00,4.69
13101,1,Queens,2,108.00,4.87
13102,1,Brooklyn,2,48.00,4.88
13103,1,Queens,2,116.00,4.96
13104,1,Brooklyn,4,237.00,5
13105,1,Manhattan,2,99.00,4.68
13106,0,Queens,4,105.00,4.65
13107,1,Manhattan,1,139.00,4.94
13108,0,Queens,2,80.00,4.9
13109,0,Manhattan,1,140.00,5
13110,0,Queens,1,59.00,4.27
13111,0,Queens,4,115.00,4.6
13112,0,Brooklyn,4,120.00,5
13113,0,Brooklyn,2,200.00,5
13114,1,Staten Island,1,60.00,5
13115,0,Manhattan,1,75.00,5
13116,1,Queens,10,175.00,4.88
13117,1,Manhattan,3,142.00,4.63
13118,0,Manhattan,1,55.00,4.9
13119,1,Queens,2,240.00,4.93
13120,0,Bronx,2,89.00,4.75
13121,0,Queens,2,114.00,5
13122,0,Brooklyn,2,281.00,4.67
13123,0,Queens,1,57.00,5
13124,0,Queens,2,45.00,4
13125,0,Staten Island,2,80.00,4.5
13126,1,Brooklyn,1,45.00,4.79
13127,0,Brooklyn,2,175.00,5
13128,0,Manhattan,1,55.00,4.83
13129,0,Queens,6,200.00,5
13130,0,Brooklyn,1,65.00,4.33
13131,1,Queens,6,430.00,5
13132,1,Queens,3,128.00,5
13133,1,Staten Island,7,160.00,4.73
13134,1,Brooklyn,4,135.00,4.95
13135,1,Brooklyn,4,269.00,4.78
13136,0,Bronx,2,70.00,4.67
13137,1,Brooklyn,2,95.00,4.8
13138,0,Bronx,3,150.00,4
13139,0,Manhattan,1,120.00,4
13140,1,Manhattan,1,57.00,4.92
13141,0,Queens,4,105.00,4.67
13142,1,Manhattan,2,170.00,5
13143,1,Staten Island,1,45.00,5
13144,0,Brooklyn,4,720.00,5
13145,0,Manhattan,2,38.00,4
13146,1,Brooklyn,1,55.00,4.86
13147,1,Brooklyn,1,52.00,4.8
13148,0,Brooklyn,3,39.00,4.66
13149,0,Staten Island,4,129.00,5
13150,1,Brooklyn,1,99.00,4.97
13151,0,Brooklyn,2,108.00,4.75
13152,0,Brooklyn,1,139.00,4.33
13153,0,Queens,1,49.00,4.29
13154,0,Queens,2,72.00,4.51
13155,1,Queens,1,75.00,4.91
13156,1,Queens,2,115.00,4.93
13157,1,Queens,2,72.00,4.93
13158,1,Queens,2,90.00,4.84
13159,0,Brooklyn,1,52.00,4.91
13160,0,Bronx,2,70.00,4.5
13161,1,Brooklyn,4,108.00,4.91
13162,0,Brooklyn,1,65.00,4.92
13163,0,Brooklyn,2,40.00,4
13164,0,Staten Island,2,71.00,4.82
13165,1,Brooklyn,2,151.00,4.91
13166,1,Brooklyn,2,67.00,4.72
13167,1,Staten Island,4,104.00,5
13168,1,Manhattan,2,119.00,4.88
13169,1,Bronx,2,265.00,5
13170,0,Brooklyn,2,132.00,5
13171,0,Brooklyn,5,222.00,4.88
13172,0,Manhattan,6,566.00,4.81
13173,1,Brooklyn,2,200.00,4.95
13174,0,Manhattan,1,450.00,4.86
13175,0,Brooklyn,2,109.00,4.84
13176,1,Queens,1,49.00,4.85
13177,1,Queens,2,140.00,4.82
13178,1,Brooklyn,1,75.00,4.64
13179,0,Queens,2,100.00,5
13180,0,Brooklyn,1,65.00,4.5
13181,0,Manhattan,3,170.00,4.74
13182,1,Manhattan,2,75.00,4.47
13183,1,Manhattan,3,85.00,4.83
13184,1,Brooklyn,1,90.00,5
13185,0,Manhattan,5,263.00,5
13186,1,Manhattan,4,257.00,4.86
13187,0,Queens,2,299.00,4.54
13188,1,Manhattan,2,142.00,4.88
13189,0,Manhattan,2,89.00,4
13190,0,Manhattan,2,60.00,4.67
13191,1,Brooklyn,3,102.00,4.92
13192,1,Manhattan,2,65.00,5
13193,1,Manhattan,1,100.00,4.71
13194,0,Brooklyn,6,154.00,5
13195,1,Brooklyn,4,293.00,4.73
13196,0,Queens,2,75.00,4.68
13197,0,Queens,6,105.00,4.72
13198,0,Brooklyn,6,249.00,5
13199,0,Brooklyn,2,151.00,4.77
13200,1,Manhattan,2,125.00,5
13201,0,Brooklyn,3,195.00,5
13202,1,Brooklyn,1,84.00,4.67
13203,1,Brooklyn,4,135.00,4.92
13204,0,Brooklyn,2,140.00,4.83
13205,1,Brooklyn,4,456.00,4.76
13206,0,Brooklyn,2,56.00,5
13207,0,Manhattan,1,75.00,4
13208,0,Manhattan,12,300.00,4.52
13209,1,Manhattan,7,650.00,4.79
13210,0,Queens,4,150.00,4.64
13211,0,Brooklyn,2,225.00,5
13212,0,Queens,2,150.00,5
13213,0,Brooklyn,1,60.00,4.5
13214,1,Brooklyn,2,80.00,4.88
13215,0,Manhattan,1,32.00,5
13216,0,Brooklyn,2,95.00,5
13217,1,Manhattan,2,110.00,4.57
13218,0,Queens,2,38.00,5
13219,1,Manhattan,2,65.00,4.87
13220,0,Brooklyn,8,270.00,4.83
13221,1,Bronx,1,65.00,4.59
13222,0,Queens,2,82.00,4.81
13223,0,Queens,2,110.00,5
13224,0,Queens,2,69.00,4.54
13225,0,Staten Island,5,273.00,4.89
13226,1,Manhattan,1,65.00,4.89
13227,0,Manhattan,4,158.00,4.44
13228,1,Brooklyn,6,311.00,4.9
13229,0,Manhattan,2,190.00,5
13230,1,Brooklyn,5,311.00,4.94
13231,0,Brooklyn,2,75.00,5
13232,1,Brooklyn,4,422.00,4.89
13233,1,Manhattan,2,200.00,4.81
13234,0,Brooklyn,2,100.00,4.33
13235,1,Manhattan,2,198.00,5
13236,1,Brooklyn,7,305.00,4.54
13237,0,Brooklyn,2,150.00,5
13238,1,Manhattan,2,127.00,4.84
13239,1,Manhattan,2,55.00,5
13240,0,Queens,1,80.00,2
13241,0,Queens,2,140.00,4.77
13242,0,Manhattan,4,235.00,5
13243,1,Brooklyn,1,90.00,4.82
13244,0,Brooklyn,2,161.00,4.8
13245,0,Queens,2,225.00,4.9
