listing_id,host_is_superhost,neighbourhood_group_cleansed,accommodates,price,review_scores_rating
688,1,Staten Island,1,60.0,5.0
689,1,Queens,3,128.0,5.0
690,1,Manhattan,1,57.0,4.92
691,0,Brooklyn,2,109.0,4.84
692,1,Brooklyn,4,135.0,4.92
693,1,Brooklyn,6,311.0,4.9
694,1,Brooklyn,2,83.0,4.79
695,1,Manhattan,2,93.0,4.75
696,0,Manhattan,4,250.0,5.0
697,0,Brooklyn,2,100.0,4.82
698,1,Brooklyn,4,456.0,4.82
699,0,Manhattan,6,300.0,2.0
700,1,Brooklyn,1,80.0,4.96
701,0,Brooklyn,2,145.0,4.7
702,0,Manhattan,1,65.0,4.56
703,1,Brooklyn,4,428.0,4.81
704,0,Brooklyn,6,372.0,5.0
705,0,Manhattan,4,150.0,4.58
706,0,Manhattan,2,160.0,5.0
707,0,Brooklyn,4,99.0,4.62
708,1,Brooklyn,2,150.0,4.89
709,1,Manhattan,2,59.0,3.5
710,0,Manhattan,4,300.0,4.81
711,0,Manhattan,4,296.0,4.5
712,0,Manhattan,2,371.0,5.0
713,1,Brooklyn,2,295.0,4.86
714,1,Manhattan,3,142.0,4.46
715,1,Manhattan,2,375.0,4.99
716,0,Manhattan,2,180.0,4.2
717,0,Manhattan,1,45.0,1.0
718,0,Manhattan,2,200.0,4.72
719,0,Brooklyn,6,230.0,4.96
720,1,Manhattan,4,260.0,4.84
721,0,Brooklyn,2,400.0,5.0
722,0,Manhattan,2,147.0,2.5
723,0,Manhattan,2,274.0,4.58
724,0,Manhattan,2,175.0,4.86
725,0,Brooklyn,1,80.0,4.82
726,0,Brooklyn,2,66.0,3.5
727,0,Manhattan,2,179.0,4.13
728,0,Manhattan,5,278.0,4.71
729,0,Brooklyn,4,950.0,4.88
730,1,Bronx,4,99.0,4.96
731,0,Manhattan,2,275.0,5.0
732,1,Manhattan,2,110.0,4.76
733,1,Brooklyn,6,190.0,4.85
734,1,Manhattan,2,68.0,4.94
735,1,Brooklyn,2,140.0,4.85
736,0,Manhattan,4,476.0,3.0
737,0,Manhattan,6,1046.0,5.0
738,0,Brooklyn,2,141.0,4.83
739,0,Manhattan,2,443.0,4.0
740,0,Manhattan,5,202.0,4.69
741,1,Manhattan,2,329.0,4.88
742,0,Manhattan,2,525.0,5.0
743,0,Manhattan,2,156.0,4.5
744,0,Manhattan,2,340.0,4.52
745,0,Bronx,2,50.0,4.68
746,0,Manhattan,4,116.0,4.8
747,1,Brooklyn,1,154.0,4.93
748,0,Manhattan,2,295.0,4.5
749,0,Queens,2,56.0,4.85
750,1,Manhattan,2,108.0,4.92
751,0,Brooklyn,2,68.0,4.71
752,1,Brooklyn,2,70.0,5.0
753,1,Staten Island,2,102.0,4.83
754,0,Brooklyn,2,495.0,4.92
755,0,Bronx,4,120.0,1.0
756,0,Bronx,2,90.0,4.9
757,0,Manhattan,15,400.0,5.0
758,1,Bronx,2,150.0,4.87
759,1,Brooklyn,2,186.0,4.95
760,1,Brooklyn,1,39.0,4.79
761,0,Queens,4,90.0,4.9
762,1,Brooklyn,4,120.0,4.89
763,0,Queens,2,115.0,4.78
764,0,Brooklyn,4,356.0,4.5
765,0,Manhattan,2,111.0,4.92
766,0,Bronx,2,75.0,4.67
767,0,Manhattan,2,3602.0,5.0
768,1,Queens,1,72.0,5.0
769,0,Queens,2,73.0,4.0
770,0,Bronx,1,50.0,4.77
771,1,Brooklyn,2,113.0,5.0
772,1,Queens,2,125.0,4.95
773,0,Brooklyn,2,120.0,4.63
774,1,Brooklyn,2,90.0,4.91
775,1,Brooklyn,1,127.0,4.98
776,1,Manhattan,1,110.0,4.95
777,1,Brooklyn,1,65.0,4.87
778,0,Manhattan,1,62.0,4.75
779,0,Queens,2,356.0,5.0
780,0,Brooklyn,4,150.0,4.84
781,0,Brooklyn,2,91.0,4.66
782,0,Brooklyn,4,138.0,4.53
783,0,Brooklyn,6,599.0,5.0
784,1,Brooklyn,6,169.0,4.77
785,1,Brooklyn,2,111.0,4.69
786,0,Brooklyn,2,190.0,4.72
787,0,Brooklyn,4,95.0,4.67
788,0,Brooklyn,4,330.0,4.93
789,1,Brooklyn,2,47.0,5.0
790,1,Brooklyn,2,99.0,4.83
791,1,Brooklyn,2,114.0,4.92
792,0,Queens,2,185.0,5.0
793,0,Manhattan,4,165.0,4.6
794,1,Manhattan,2,171.0,4.93
795,0,Brooklyn,2,43.0,5.0
796,0,Brooklyn,4,500.0,5.0
797,0,Brooklyn,2,157.0,4.45
798,1,Manhattan,2,299.0,4.96
799,0,Manhattan,2,243.0,4.72
800,0,Brooklyn,3,200.0,4.83
801,0,Brooklyn,4,300.0,5.0
802,0,Brooklyn,2,60.0,5.0
803,1,Manhattan,2,200.0,4.93
804,0,Manhattan,1,366.0,4.63
805,0,Manhattan,2,80.0,4.57
806,1,Brooklyn,2,125.0,4.92
807,1,Brooklyn,2,150.0,4.86
808,0,Manhattan,2,585.0,2.0
809,0,Manhattan,2,50.0,4.83
810,0,Brooklyn,2,44.0,3.0
811,0,Manhattan,1,130.0,4.86
812,0,Manhattan,2,90.0,3.0
813,0,Manhattan,2,328.0,1.0
814,1,Manhattan,3,161.0,4.63
815,1,Manhattan,4,607.0,4.83
816,0,Manhattan,2,90.0,4.75
817,1,Brooklyn,2,199.0,4.96
818,1,Manhattan,4,250.0,5.0
819,0,Manhattan,5,215.0,5.0
820,1,Manhattan,1,80.0,5.0
821,1,Manhattan,2,408.0,5.0
822,0,Brooklyn,4,98.0,5.0
823,0,Brooklyn,6,380.0,4.77
824,0,Queens,2,45.0,4.41
825,0,Manhattan,6,557.0,4.64
826,1,Queens,1,50.0,4.92
827,1,Queens,1,33.0,5.0
828,0,Queens,2,100.0,4.0
829,0,Queens,2,80.0,4.53
830,0,Queens,1,30.0,4.83
831,0,Manhattan,1,150.0,5.0
